Country,City,HijriYear,HijriMonth,HijriMonthName,GregorianStartDate,GregorianYear,Authority,Method,SourceURL,ConfidenceScore,Notes,RecordId
South Africa,Pretoria,1440,2,Safar,,,,,,,,c96523190a6109cf
South Africa,Pretoria,1440,3,Rabi al-Awwal,,,,,,,,7d1c8a80e6b99048
South Africa,Pretoria,1440,4,Rabi al-Thani,,,,,,,,3b8ac269088e03ad
South Africa,Pretoria,1440,5,Jumada al-Ula,,,,,,,,f4f35a624fff3899
South Africa,Pretoria,1440,6,Jumada al-Akhirah,,,,,,,,bd1208e2552d6396
South Africa,Pretoria,1440,7,Rajab,,,,,,,,d35c21588188198e
South Africa,Pretoria,1440,8,Shaban,,,,,,,,fcdb237a22359ae5
South Africa,Pretoria,1440,9,Ramadan,2019-05-06,2019,,Unknown,https://www.moonsighting.com,0.5,"moonsighting.com: Tuesday, May 7, 2019",9fccca0f1ebd4220
South Africa,Pretoria,1440,10,Shawwal,,,,,,,,209bc99aff8a6c8b
South Africa,Pretoria,1440,11,Dhu al-Qadah,,,,,,,,4c4be79bb45b91be
South Africa,Pretoria,1440,12,Dhu al-Hijjah,2019-08-02,2019,,Unknown,https://www.moonsighting.com,0.5,"moonsighting.com: Monday, August 12, 2019",34a208283d4fd05e
South Africa,Pretoria,1441,1,Muharram,,,,,,,,b9553e7112490f78
South Africa,Pretoria,1441,2,Safar,,,,SightingConfirmed,,0.8,reference: 30 days completed (no date),b2593f29c191254a
South Africa,Pretoria,1441,3,Rabi al-Awwal,,,,SightingConfirmed,,0.8,reference: 30 days completed (no date),84f1baf361474eb4
South Africa,Pretoria,1441,4,Rabi al-Thani,,,,,,,,a8a5163cb19adab3
South Africa,Pretoria,1441,5,Jumada al-Ula,,,,,,,,630ca9db5813da20
South Africa,Pretoria,1441,6,Jumada al-Akhirah,,,,,,,,9666c9abf0d960a8
South Africa,Pretoria,1441,7,Rajab,,,,,,,,0b44aaa0d799b671
South Africa,Pretoria,1441,8,Shaban,,,,,,,,07fc49d91565bff2
South Africa,Pretoria,1441,9,Ramadan,2020-04-24,2020,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,811c5614893b249c
South Africa,Pretoria,1441,10,Shawwal,2020-05-23,2020,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,51a6a21de0267ef0
South Africa,Pretoria,1441,11,Dhu al-Qadah,,,,,,,,358c0841b0e19f9f
South Africa,Pretoria,1441,12,Dhu al-Hijjah,2020-07-22,2020,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,d26f806d27726d70
South Africa,Pretoria,1442,1,Muharram,,,,,,,,e084f4d52fb62eae
South Africa,Pretoria,1442,2,Safar,,,,,,,,01e880410e546af7
South Africa,Pretoria,1442,3,Rabi al-Awwal,,,,,,,,097fe6c865ce31a4
South Africa,Pretoria,1442,4,Rabi al-Thani,,,,,,,,adcf66ec835592d8
South Africa,Pretoria,1442,5,Jumada al-Ula,,,,,,,,08996d6c876d1e82
South Africa,Pretoria,1442,6,Jumada al-Akhirah,,,,,,,,0ba6a46671275e76
South Africa,Pretoria,1442,7,Rajab,,,,,,,,c96747c63f8b432c
South Africa,Pretoria,1442,8,Shaban,,,,,,,,77def3fbb745fbba
South Africa,Pretoria,1442,9,Ramadan,2021-04-13,2021,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,69c2a9acb20ef482
South Africa,Pretoria,1442,10,Shawwal,2021-05-13,2021,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,23e9920c2a6a56f7
South Africa,Pretoria,1442,11,Dhu al-Qadah,,,,,,,,7fb5f652744a12e8
South Africa,Pretoria,1442,12,Dhu al-Hijjah,2021-07-11,2021,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,2ec612740ae7d575
South Africa,Pretoria,1443,1,Muharram,,,,,,,,da961c05c96b66cb
South Africa,Pretoria,1443,2,Safar,,,,,,,,bbcf6bc096a99088
South Africa,Pretoria,1443,3,Rabi al-Awwal,,,,,,,,7fc9130abc1a194e
South Africa,Pretoria,1443,4,Rabi al-Thani,,,,,,,,3ebd699d3b28fb34
South Africa,Pretoria,1443,5,Jumada al-Ula,,,,,,,,1d6c3834133ccb10
South Africa,Pretoria,1443,6,Jumada al-Akhirah,,,,,,,,8b992a97deab8dc3
South Africa,Pretoria,1443,7,Rajab,,,,,,,,fbfbfb4c101af637
South Africa,Pretoria,1443,8,Shaban,,,,,,,,c9a4e4614eee79dc
South Africa,Pretoria,1443,9,Ramadan,,,,,,,,44b9c64805c489a0
South Africa,Pretoria,1443,10,Shawwal,2022-05-02,2022,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,4af4bd117fd9908c
South Africa,Pretoria,1443,11,Dhu al-Qadah,,,,,,,,4f0bc38f70453ad4
South Africa,Pretoria,1443,12,Dhu al-Hijjah,2022-06-30,2022,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,cd631ab4fa324d0d
South Africa,Pretoria,1444,1,Muharram,,,,,,,,01570d711f8ca56e
South Africa,Pretoria,1444,2,Safar,,,,,,,,fedb3901b4e9c68d
South Africa,Pretoria,1444,3,Rabi al-Awwal,,,,,,,,47e9d35244ec4b05
South Africa,Pretoria,1444,4,Rabi al-Thani,,,,,,,,8f33d46b07eff870
South Africa,Pretoria,1444,5,Jumada al-Ula,,,,,,,,cfca444b578774d9
South Africa,Pretoria,1444,6,Jumada al-Akhirah,,,,,,,,d24507e92611fb7c
South Africa,Pretoria,1444,7,Rajab,,,,,,,,acec9b59c9d4fd02
South Africa,Pretoria,1444,8,Shaban,,,,,,,,5d730819ad809eb5
South Africa,Pretoria,1444,9,Ramadan,,,,,,,,7274b6250f7f552b
South Africa,Pretoria,1444,10,Shawwal,2023-04-21,2023,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,43a22fdc308b892b
South Africa,Pretoria,1444,11,Dhu al-Qadah,,,,,,,,7d1d44fc484024db
South Africa,Pretoria,1444,12,Dhu al-Hijjah,,,,,,,,d6582bc7ce9bfc94
South Africa,Pretoria,1445,1,Muharram,,,,,,,,76dfc5882d4d6e55
South Africa,Pretoria,1445,2,Safar,,,,,,,,31c53d819c1123df
South Africa,Pretoria,1445,3,Rabi al-Awwal,,,,,,,,0cb15ba6b9ff67ce
South Africa,Pretoria,1445,4,Rabi al-Thani,,,,,,,,7e9aef3bb77197fa
South Africa,Pretoria,1445,5,Jumada al-Ula,,,,,,,,0987c93bc5089b42
South Africa,Pretoria,1445,6,Jumada al-Akhirah,,,,,,,,0c4d6d8e57690f4e
South Africa,Pretoria,1445,7,Rajab,,,,,,,,562af7c1dca96eb1
South Africa,Pretoria,1445,8,Shaban,,,,,,,,5221947ad2e63acf
South Africa,Pretoria,1445,9,Ramadan,,,,,,,,af36f77bcac9a078
South Africa,Pretoria,1445,10,Shawwal,,,,,,,,c7ef0b0cb47f9028
South Africa,Pretoria,1445,11,Dhu al-Qadah,,,,,,,,4015fa3cdf0ab34c
South Africa,Pretoria,1445,12,Dhu al-Hijjah,2024-06-08,2024,,SightingConfirmed,https://www.moonsighting.com,0.8,moonsighting.com: Sighting,71b72c305e8eb7d0
South Africa,Pretoria,1446,1,Muharram,,,,,,,,d171329574c8ac63
South Africa,Pretoria,1446,2,Safar,,,,,,,,1f49b3d8695226a3
South Africa,Pretoria,1446,3,Rabi al-Awwal,,,,,,,,99c94fbd1b9dd4d2
South Africa,Pretoria,1446,4,Rabi al-Thani,,,,,,,,b8e3c863e8189d75
South Africa,Pretoria,1446,5,Jumada al-Ula,,,,,,,,b9329d672f681bee
South Africa,Pretoria,1446,6,Jumada al-Akhirah,,,,SightingConfirmed,,0.9,reference: Seen (no date),0bc2d084e7ce7769
South Africa,Pretoria,1446,7,Rajab,,,,,,,,d37fdc323cbc1431
South Africa,Pretoria,1446,8,Shaban,,,,,,,,05b37c0d907be8f5
